,Unnamed: 0,No,year,month,day,hour,season,PM_Dongsi,PM_Dongsihuan,PM_Nongzhanguan,PM_US Post,DEWP,HUMI,PRES,TEMP,cbwd,Iws,precipitation,Iprec
626,51210,51211,2015,11,4,18,3,259.0,3.0,251.0,239.0,8.0,81.0,1023.0,11.0,8,0.89,0.0,0.0
627,51211,51212,2015,11,4,19,3,253.0,3.0,249.0,235.0,6.0,62.0,1024.0,13.0,7,3.13,0.0,0.0
628,51212,51213,2015,11,4,20,3,257.0,3.0,245.0,230.0,7.0,66.0,1024.0,13.0,7,4.92,0.0,0.0
629,51213,51214,2015,11,4,21,3,252.0,3.0,242.0,230.0,6.0,66.0,1024.0,12.0,8,0.89,0.0,0.0
630,51214,51215,2015,11,4,22,3,244.0,3.0,236.0,223.0,6.0,62.0,1025.0,13.0,7,3.13,0.0,0.0
631,51215,51216,2015,11,4,23,3,243.0,3.0,236.0,218.0,7.0,71.0,1025.0,12.0,7,4.92,0.0,0.0
632,51216,51217,2015,11,5,0,3,245.0,3.0,236.0,212.0,7.0,76.0,1025.0,11.0,8,0.89,0.0,0.0
633,51217,51218,2015,11,5,1,3,239.0,3.0,235.0,219.0,8.0,81.0,1025.0,11.0,8,1.78,0.0,0.0
634,51218,51219,2015,11,5,2,3,229.0,3.0,230.0,212.0,7.0,76.0,1025.0,11.0,7,1.79,0.0,0.0
635,51219,51220,2015,11,5,3,3,228.0,3.0,228.0,210.0,8.0,87.0,1025.0,10.0,7,3.58,0.0,0.0
636,51220,51221,2015,11,5,4,3,235.0,3.0,236.0,232.0,8.0,87.0,1025.0,10.0,8,0.89,0.0,0.0
637,51221,51222,2015,11,5,5,3,235.0,3.0,244.0,221.0,8.0,87.0,1025.0,10.0,8,1.78,0.0,0.0
638,51222,51223,2015,11,5,6,3,231.0,3.0,237.0,212.0,8.0,87.0,1026.0,10.0,8,2.67,0.0,0.0
639,51223,51224,2015,11,5,7,3,209.0,3.0,211.0,203.0,9.0,93.0,1027.0,10.0,8,3.56,0.0,0.0
640,51224,51225,2015,11,5,8,3,184.0,3.0,194.0,175.0,9.0,87.0,1028.0,11.0,8,4.45,0.0,0.0
641,51225,51226,2015,11,5,9,3,134.0,3.0,155.0,117.0,8.0,81.0,1029.0,11.0,1,4.02,0.0,0.0
642,51226,51227,2015,11,5,10,3,108.0,3.0,104.0,90.0,8.0,87.0,1030.0,10.0,1,8.04,0.0,0.0
643,51227,51228,2015,11,5,11,3,70.0,3.0,75.0,62.0,6.0,76.0,1030.0,10.0,1,12.06,0.0,0.0
644,51228,51229,2015,11,5,12,3,55.0,58.0,60.0,49.0,5.0,75.0,1030.0,9.0,1,16.08,0.0,0.0
645,51229,51230,2015,11,5,13,3,37.0,34.0,35.0,33.0,5.0,75.0,1030.0,9.0,1,20.1,0.0,0.0
646,51230,51231,2015,11,5,14,3,26.0,24.0,27.0,28.0,4.0,75.0,1030.0,8.0,1,24.12,0.0,0.0
647,51231,51232,2015,11,5,15,3,20.0,24.0,23.0,24.0,3.0,75.0,1031.0,7.0,1,28.14,0.0,0.0
648,51232,51233,2015,11,5,16,3,21.0,24.0,23.0,26.0,2.0,75.0,1031.0,6.0,1,33.06,0.0,0.0
649,51233,51234,2015,11,5,17,3,23.0,25.0,24.0,23.0,1.0,70.0,1032.0,6.0,1,38.87,0.0,0.0
650,51234,51235,2015,11,5,18,3,24.0,23.0,25.0,20.0,1.0,75.0,1032.0,5.0,1,44.68,0.0,0.0
651,51235,51236,2015,11,5,19,3,22.0,25.0,26.0,24.0,0.0,75.0,1032.0,4.0,1,51.83,0.0,0.0
652,51236,51237,2015,11,5,20,3,24.0,20.0,18.0,24.0,0.0,75.0,1033.0,4.0,1,57.64,0.0,0.0
653,51237,51238,2015,11,5,21,3,23.0,22.0,18.0,18.0,0.0,75.0,1033.0,4.0,1,62.56,0.0,0.0
654,51238,51239,2015,11,5,22,3,19.0,19.0,18.0,16.0,0.0,75.0,1033.0,4.0,1,66.58,0.0,0.0
655,51239,51240,2015,11,5,23,3,20.0,16.0,17.0,17.0,0.0,80.0,1032.0,3.0,1,73.73,0.0,0.0
656,51240,51241,2015,11,6,0,3,20.0,16.0,15.0,17.0,-1.0,69.0,1032.0,4.0,1,78.65,0.0,0.0
657,51241,51242,2015,11,6,1,3,15.0,17.0,14.0,20.0,-1.0,69.0,1031.0,4.0,1,83.57,0.0,0.0
658,51242,51243,2015,11,6,2,3,19.0,12.0,11.0,17.0,-2.0,64.0,1031.0,4.0,1,88.49,0.0,0.0
659,51243,51244,2015,11,6,3,3,20.0,16.0,19.0,18.0,-2.0,64.0,1031.0,4.0,1,93.41,0.0,0.0
660,51244,51245,2015,11,6,4,3,20.0,17.0,16.0,21.0,-2.0,64.0,1030.0,4.0,1,99.22,0.0,0.0
661,51245,51246,2015,11,6,5,3,19.0,16.0,21.0,14.0,0.0,86.0,1031.0,2.0,1,105.03,0.0,0.0
662,51246,51247,2015,11,6,6,3,16.0,20.0,18.0,18.0,0.0,93.0,1032.0,1.0,1,110.84,1.8,1.8
663,51247,51248,2015,11,6,7,3,12.0,17.0,16.0,13.0,0.0,93.0,1032.0,1.0,1,116.65,1.8,3.6
664,51248,51249,2015,11,6,8,3,12.0,13.0,17.0,12.0,0.0,93.0,1032.0,1.0,1,122.46,1.3,4.9
665,51249,51250,2015,11,6,9,3,15.0,3.0,16.0,16.0,0.0,93.0,1032.0,1.0,1,127.38,1.9,6.8
666,51250,51251,2015,11,6,10,3,15.0,3.0,12.0,12.0,0.0,93.0,1032.0,1.0,1,131.4,1.0,7.8
667,51251,51252,2015,11,6,11,3,12.0,3.0,18.0,17.0,1.0,100.0,1032.0,1.0,7,4.92,0.0,0.0
668,51252,51253,2015,11,6,12,3,17.0,3.0,19.0,21.0,1.0,100.0,1031.0,1.0,7,9.84,0.0,0.0
669,51253,51254,2015,11,6,13,3,21.0,16.0,19.0,26.0,1.0,100.0,1030.0,1.0,7,14.76,0.0,0.0
670,51254,51255,2015,11,6,14,3,17.0,3.0,20.0,23.0,1.0,100.0,1030.0,1.0,7,18.78,0.0,0.0
671,51255,51256,2015,11,6,15,3,18.0,3.0,23.0,25.0,1.0,100.0,1029.0,1.0,1,4.02,0.0,0.0
672,51256,51257,2015,11,6,16,3,15.0,3.0,16.0,12.0,1.0,93.0,1029.0,2.0,1,9.83,0.0,0.0
673,51257,51258,2015,11,6,17,3,16.0,3.0,15.0,12.0,0.0,88.0,1014.0,2.0,1,15.64,0.0,0.0
674,51258,51259,2015,11,6,18,3,13.0,3.0,12.0,15.0,0.0,88.0,1014.0,2.0,1,20.56,0.0,0.0
675,51259,51260,2015,11,6,19,3,17.0,3.0,16.0,19.0,1.0,88.0,1014.0,2.0,1,24.58,0.0,0.0
676,51260,51261,2015,11,6,20,3,18.0,3.0,19.0,19.0,0.0,88.0,1014.0,2.0,1,29.5,0.0,0.0
677,51261,51262,2015,11,6,21,3,13.0,3.0,10.0,17.0,0.0,88.0,1014.0,2.0,1,35.31,0.0,0.0
678,51262,51263,2015,11,6,22,3,9.0,3.0,12.0,16.0,0.0,88.0,1014.0,2.0,1,41.12,0.0,0.0
679,51263,51264,2015,11,6,23,3,10.0,3.0,7.0,14.0,0.0,88.0,1014.0,2.0,1,46.04,0.0,0.0
680,51264,51265,2015,11,7,0,3,11.0,3.0,12.0,8.0,-1.0,88.0,1014.0,2.0,1,51.85,0.0,0.0
681,51265,51266,2015,11,7,1,3,9.0,3.0,12.0,12.0,-1.0,88.0,1014.0,2.0,1,57.66,1.0,1.0
682,51266,51267,2015,11,7,2,3,11.0,3.0,17.0,14.0,0.0,93.0,1029.0,1.0,7,4.92,0.6,1.6
683,51267,51268,2015,11,7,3,3,15.0,3.0,12.0,12.0,0.0,93.0,1029.0,1.0,1,4.02,0.6,2.2
684,51268,51269,2015,11,7,4,3,14.0,3.0,11.0,8.0,0.0,93.0,1028.0,1.0,1,9.83,0.1,2.3
685,51269,51270,2015,11,7,5,3,10.0,3.0,10.0,9.0,0.0,100.0,1028.0,0.0,7,5.81,0.0,0.0
686,51270,51271,2015,11,7,6,3,5.0,3.0,8.0,7.0,0.0,100.0,1028.0,0.0,1,5.81,0.0,0.0
687,51271,51272,2015,11,7,7,3,8.0,3.0,5.0,9.0,-1.0,86.0,1028.0,1.0,1,11.62,0.0,0.0
688,51272,51273,2015,11,7,8,3,8.0,3.0,7.0,14.0,-1.0,86.0,1029.0,1.0,7,4.02,0.0,0.0
689,51273,51274,2015,11,7,9,3,10.0,3.0,15.0,17.0,0.0,86.0,1029.0,2.0,1,4.02,0.0,0.0
690,51274,51275,2015,11,7,10,3,16.0,3.0,18.0,15.0,0.0,88.0,1014.0,3.0,7,5.81,0.0,0.0
691,51275,51276,2015,11,7,11,3,15.0,3.0,15.0,16.0,0.0,88.0,1014.0,3.0,7,11.62,0.0,0.0
692,51276,51277,2015,11,7,12,3,16.0,3.0,18.0,18.0,-1.0,88.0,1014.0,4.0,7,16.54,0.0,0.0
693,51277,51278,2015,11,7,13,3,16.0,3.0,15.0,16.0,-1.0,88.0,1014.0,4.0,1,4.92,999990.0,999990.0
694,51278,51279,2015,11,7,14,3,10.0,3.0,15.0,13.0,-1.0,88.0,1014.0,4.0,1,9.84,0.0,0.0
695,51279,51280,2015,11,7,15,3,11.0,3.0,15.0,13.0,-1.0,88.0,1014.0,4.0,1,15.65,0.0,0.0
696,51280,51281,2015,11,7,16,3,11.0,3.0,10.0,15.0,-2.0,88.0,1014.0,4.0,1,22.8,0.0,0.0
697,51281,51282,2015,11,7,17,3,14.0,3.0,14.0,18.0,-1.0,88.0,1014.0,4.0,1,25.93,0.0,0.0
698,51282,51283,2015,11,7,18,3,13.0,3.0,18.0,23.0,-2.0,88.0,1014.0,4.0,1,29.95,0.0,0.0
699,51283,51284,2015,11,7,19,3,24.0,3.0,21.0,23.0,-2.0,88.0,1014.0,4.0,1,34.87,0.0,0.0
700,51284,51285,2015,11,7,20,3,26.0,3.0,22.0,24.0,-2.0,88.0,1014.0,4.0,1,39.79,0.0,0.0
701,51285,51286,2015,11,7,21,3,18.0,3.0,18.0,22.0,-1.0,88.0,1014.0,4.0,1,43.81,0.0,0.0
702,51286,51287,2015,11,7,22,3,18.0,3.0,23.0,22.0,-1.0,88.0,1014.0,4.0,1,46.94,0.0,0.0
703,51287,51288,2015,11,7,23,3,23.0,3.0,27.0,20.0,-1.0,88.0,1014.0,4.0,1,48.73,0.0,0.0
704,51288,51289,2015,11,8,0,3,23.0,3.0,27.0,26.0,-1.0,88.0,1014.0,4.0,1,51.86,0.0,0.0
705,51289,51290,2015,11,8,1,3,27.0,3.0,29.0,27.0,-1.0,88.0,1014.0,4.0,7,3.13,0.0,0.0
706,51290,51291,2015,11,8,2,3,33.0,3.0,29.0,28.0,-1.0,88.0,1014.0,3.0,7,6.26,0.0,0.0
707,51291,51292,2015,11,8,3,3,36.0,3.0,29.0,33.0,-1.0,88.0,1014.0,3.0,7,9.39,0.0,0.0
708,51292,51293,2015,11,8,4,3,34.0,3.0,31.0,30.0,-1.0,88.0,1014.0,3.0,1,3.13,0.0,0.0
709,51293,51294,2015,11,8,5,3,36.0,3.0,36.0,37.0,0.0,88.0,1014.0,3.0,1,6.26,0.0,0.0
710,51294,51295,2015,11,8,6,3,31.0,3.0,37.0,39.0,0.0,88.0,1014.0,3.0,7,3.13,0.0,0.0
711,51295,51296,2015,11,8,7,3,36.0,3.0,40.0,40.0,-1.0,88.0,1014.0,3.0,7,6.26,0.0,0.0
712,51296,51297,2015,11,8,8,3,39.0,3.0,45.0,47.0,0.0,88.0,1014.0,3.0,1,3.13,0.0,0.0
713,51297,51298,2015,11,8,9,3,44.0,3.0,52.0,48.0,0.0,88.0,1014.0,3.0,7,3.13,0.0,0.0
714,51298,51299,2015,11,8,10,3,46.0,3.0,46.0,46.0,0.0,88.0,1014.0,4.0,7,7.15,0.0,0.0
715,51299,51300,2015,11,8,11,3,46.0,3.0,55.0,48.0,0.0,88.0,1014.0,5.0,1,3.13,0.0,0.0
716,51300,51301,2015,11,8,12,3,50.0,3.0,51.0,48.0,0.0,88.0,1014.0,6.0,7,1.79,0.0,0.0
717,51301,51302,2015,11,8,13,3,56.0,3.0,53.0,47.0,1.0,88.0,1014.0,7.0,8,3.13,0.0,0.0
718,51302,51303,2015,11,8,14,3,64.0,3.0,64.0,55.0,1.0,88.0,1014.0,8.0,8,4.92,0.0,0.0
719,51303,51304,2015,11,8,15,3,67.0,55.0,65.0,59.0,1.0,88.0,1014.0,8.0,7,1.79,0.0,0.0
720,51304,51305,2015,11,8,16,3,76.0,66.0,66.0,67.0,1.0,88.0,1014.0,7.0,8,1.79,0.0,0.0
721,51305,51306,2015,11,8,17,3,96.0,3.0,84.0,79.0,1.0,88.0,1014.0,7.0,8,2.68,0.0,0.0
722,51306,51307,2015,11,8,18,3,96.0,3.0,102.0,97.0,2.0,88.0,1014.0,4.0,3,0.89,0.0,0.0
723,51307,51308,2015,11,8,19,3,90.0,3.0,93.0,82.0,2.0,88.0,1014.0,4.0,3,4.02,0.0,0.0
724,51308,51309,2015,11,8,20,3,94.0,3.0,84.0,87.0,2.0,88.0,1014.0,3.0,3,7.15,0.0,0.0
725,51309,51310,2015,11,8,21,3,90.0,3.0,78.0,73.0,1.0,88.0,1014.0,2.0,8,0.89,0.0,0.0
726,51310,51311,2015,11,8,22,3,91.0,3.0,81.0,80.0,2.0,88.0,1014.0,2.0,3,1.79,0.0,0.0
727,51311,51312,2015,11,8,23,3,89.0,3.0,80.0,83.0,1.0,88.0,1014.0,1.0,3,2.68,0.0,0.0
728,51312,51313,2015,11,9,0,3,86.0,3.0,85.0,84.0,0.0,88.0,1014.0,1.0,3,3.57,0.0,0.0
729,51313,51314,2015,11,9,1,3,90.0,3.0,89.0,137.0,1.0,88.0,1014.0,1.0,8,0.89,0.0,0.0
730,51314,51315,2015,11,9,2,3,89.0,3.0,171.0,194.0,2.0,88.0,1014.0,2.0,8,1.78,0.0,0.0
731,51315,51316,2015,11,9,3,3,130.0,3.0,187.0,174.0,2.0,88.0,1014.0,3.0,8,2.67,0.0,0.0
732,51316,51317,2015,11,9,4,3,147.0,3.0,161.0,153.0,3.0,88.0,1014.0,3.0,1,0.89,0.0,0.0
733,51317,51318,2015,11,9,5,3,144.0,3.0,150.0,155.0,3.0,88.0,1014.0,3.0,8,0.89,0.0,0.0
734,51318,51319,2015,11,9,6,3,134.0,3.0,158.0,164.0,3.0,88.0,1014.0,3.0,8,1.78,0.0,0.0
735,51319,51320,2015,11,9,7,3,139.0,3.0,158.0,143.0,3.0,88.0,1014.0,3.0,8,2.67,0.0,0.0
736,51320,51321,2015,11,9,8,3,114.0,3.0,146.0,153.0,3.0,88.0,1014.0,4.0,3,0.89,0.0,0.0
737,51321,51322,2015,11,9,9,3,121.0,3.0,150.0,148.0,3.0,88.0,1014.0,4.0,8,0.89,0.0,0.0
738,51322,51323,2015,11,9,10,3,107.0,3.0,152.0,145.0,3.0,88.0,1014.0,4.0,1,1.79,0.0,0.0
739,51323,51324,2015,11,9,11,3,113.0,3.0,126.0,154.0,3.0,88.0,1014.0,5.0,1,3.58,0.0,0.0
740,51324,51325,2015,11,9,12,3,113.0,3.0,115.0,112.0,3.0,88.0,1014.0,5.0,1,5.37,0.0,0.0
741,51325,51326,2015,11,9,13,3,122.0,3.0,119.0,117.0,3.0,88.0,1014.0,6.0,1,7.16,0.0,0.0
742,51326,51327,2015,11,9,14,3,135.0,3.0,131.0,122.0,3.0,88.0,1014.0,6.0,8,0.89,0.0,0.0
743,51327,51328,2015,11,9,15,3,154.0,3.0,144.0,139.0,3.0,88.0,1014.0,6.0,8,1.78,0.0,0.0
744,51328,51329,2015,11,9,16,3,153.0,3.0,154.0,153.0,18.0,88.0,1014.0,24.0,3,0.89,0.0,0.0
745,51329,51330,2015,11,9,17,3,160.0,3.0,155.0,151.0,3.0,88.0,1014.0,6.0,1,1.79,0.0,0.0
746,51330,51331,2015,11,9,18,3,161.0,3.0,159.0,150.0,3.0,88.0,1014.0,6.0,1,3.58,0.0,0.0
747,51331,51332,2015,11,9,19,3,159.0,3.0,160.0,155.0,3.0,88.0,1014.0,6.0,1,4.47,0.0,0.0
748,51332,51333,2015,11,9,20,3,149.0,3.0,165.0,150.0,4.0,88.0,1014.0,6.0,8,0.89,0.0,0.0
749,51333,51334,2015,11,9,21,3,138.0,3.0,148.0,143.0,4.0,88.0,1014.0,6.0,8,1.78,0.0,0.0
750,51334,51335,2015,11,9,22,3,128.0,3.0,134.0,133.0,4.0,88.0,1014.0,6.0,1,0.89,0.0,0.0
751,51335,51336,2015,11,9,23,3,128.0,3.0,130.0,132.0,4.0,88.0,1014.0,6.0,1,1.78,0.0,0.0
752,51336,51337,2015,11,10,0,3,115.0,3.0,127.0,123.0,4.0,88.0,1014.0,6.0,1,2.67,0.0,0.0
753,51337,51338,2015,11,10,1,3,116.0,3.0,119.0,110.0,4.0,88.0,1014.0,6.0,1,3.56,0.0,0.0
754,51338,51339,2015,11,10,2,3,127.0,3.0,118.0,118.0,4.0,88.0,1014.0,6.0,8,0.89,0.0,0.0
755,51339,51340,2015,11,10,3,3,149.0,3.0,130.0,125.0,3.0,88.0,1014.0,5.0,1,1.79,0.0,0.0
756,51340,51341,2015,11,10,4,3,163.0,3.0,138.0,131.0,4.0,88.0,1014.0,5.0,1,2.68,0.0,0.0
757,51341,51342,2015,11,10,5,3,154.0,3.0,141.0,141.0,4.0,88.0,1014.0,5.0,1,3.57,0.0,0.0
758,51342,51343,2015,11,10,6,3,145.0,3.0,155.0,150.0,4.0,88.0,1014.0,5.0,1,5.36,0.0,0.0
759,51343,51344,2015,11,10,7,3,159.0,3.0,154.0,146.0,4.0,88.0,1014.0,5.0,3,1.79,0.0,0.0
760,51344,51345,2015,11,10,8,3,142.0,3.0,143.0,138.0,4.0,88.0,1014.0,5.0,8,0.89,0.0,0.0
761,51345,51346,2015,11,10,9,3,120.0,3.0,135.0,127.0,4.0,88.0,1014.0,5.0,3,1.79,0.0,0.0
762,51346,51347,2015,11,10,10,3,145.0,3.0,151.0,138.0,4.0,88.0,1014.0,6.0,3,3.58,0.0,0.0
763,51347,51348,2015,11,10,11,3,154.0,3.0,154.0,146.0,4.0,88.0,1014.0,6.0,3,5.37,0.0,0.0
764,51348,51349,2015,11,10,12,3,146.0,3.0,145.0,148.0,4.0,88.0,1014.0,6.0,3,7.16,0.0,0.0
765,51349,51350,2015,11,10,13,3,135.0,3.0,144.0,143.0,4.0,88.0,1014.0,6.0,3,10.29,0.0,0.0
766,51350,51351,2015,11,10,14,3,122.0,3.0,128.0,127.0,4.0,88.0,1014.0,6.0,3,12.08,0.0,0.0
767,51351,51352,2015,11,10,15,3,113.0,3.0,121.0,121.0,5.0,88.0,1014.0,6.0,8,0.89,0.0,0.0
768,51352,51353,2015,11,10,16,3,112.0,3.0,127.0,121.0,4.0,88.0,1014.0,6.0,3,1.79,0.0,0.0
769,51353,51354,2015,11,10,17,3,122.0,3.0,117.0,121.0,5.0,88.0,1014.0,6.0,3,3.58,0.0,0.0
770,51354,51355,2015,11,10,18,3,132.0,3.0,127.0,127.0,5.0,88.0,1014.0,6.0,3,5.37,0.0,0.0
771,51355,51356,2015,11,10,19,3,156.0,3.0,150.0,141.0,5.0,88.0,1014.0,6.0,8,0.89,0.0,0.0
772,51356,51357,2015,11,10,20,3,156.0,3.0,152.0,147.0,5.0,88.0,1014.0,6.0,3,1.79,0.0,0.0
773,51357,51358,2015,11,10,21,3,164.0,3.0,159.0,160.0,5.0,88.0,1014.0,6.0,3,3.58,0.0,0.0
774,51358,51359,2015,11,10,22,3,165.0,3.0,163.0,161.0,5.0,88.0,1014.0,6.0,3,5.37,0.0,0.0
775,51359,51360,2015,11,10,23,3,168.0,3.0,162.0,157.0,5.0,88.0,1014.0,6.0,3,6.26,0.0,0.0
776,51360,51361,2015,11,11,0,3,167.0,3.0,163.0,161.0,5.0,88.0,1014.0,5.0,8,0.89,0.0,0.0
777,51361,51362,2015,11,11,1,3,164.0,3.0,160.0,165.0,5.0,88.0,1014.0,5.0,1,0.89,0.0,0.0
778,51362,51363,2015,11,11,2,3,146.0,3.0,165.0,164.0,5.0,88.0,1014.0,5.0,8,0.89,0.0,0.0
779,51363,51364,2015,11,11,3,3,110.0,3.0,164.0,160.0,5.0,88.0,1014.0,5.0,8,1.78,0.0,0.0
780,51364,51365,2015,11,11,4,3,73.0,3.0,159.0,151.0,5.0,88.0,1014.0,5.0,8,2.23,0.0,0.0
781,51365,51366,2015,11,11,5,3,100.0,3.0,149.0,139.0,5.0,88.0,1014.0,5.0,8,2.68,0.0,0.0
782,51366,51367,2015,11,11,6,3,114.0,3.0,134.0,119.0,5.0,88.0,1014.0,5.0,1,0.89,0.0,0.0
783,51367,51368,2015,11,11,7,3,104.0,155.0,144.0,115.0,5.0,88.0,1014.0,5.0,1,1.78,0.0,0.0
784,51368,51369,2015,11,11,8,3,97.0,3.0,119.0,98.0,5.0,88.0,1014.0,6.0,1,2.67,0.0,0.0
785,51369,51370,2015,11,11,9,3,63.0,3.0,84.0,80.0,6.0,88.0,1014.0,6.0,1,4.46,0.0,0.0
786,51370,51371,2015,11,11,10,3,57.0,3.0,90.0,85.0,6.0,88.0,1014.0,7.0,7,1.79,0.0,0.0
787,51371,51372,2015,11,11,11,3,67.0,3.0,94.0,84.0,5.0,88.0,1014.0,7.0,1,1.79,0.0,0.0
788,51372,51373,2015,11,11,12,3,76.0,3.0,93.0,98.0,3.0,88.0,1014.0,7.0,1,4.92,0.0,0.0
789,51373,51374,2015,11,11,13,3,100.0,3.0,98.0,98.0,3.0,88.0,1014.0,7.0,8,0.89,0.0,0.0
790,51374,51375,2015,11,11,14,3,103.0,3.0,103.0,84.0,3.0,88.0,1014.0,7.0,8,1.78,0.0,0.0
791,51375,51376,2015,11,11,15,3,118.0,3.0,3.0,84.0,3.0,88.0,1014.0,7.0,8,2.67,0.0,0.0
792,51376,51377,2015,11,11,16,3,119.0,3.0,79.0,105.0,3.0,88.0,1014.0,7.0,8,3.56,0.0,0.0
793,51377,51378,2015,11,11,17,3,104.0,3.0,117.0,109.0,3.0,88.0,1014.0,7.0,8,4.45,0.0,0.0
794,51378,51379,2015,11,11,18,3,120.0,3.0,126.0,113.0,3.0,88.0,1014.0,7.0,8,5.34,0.0,0.0
795,51379,51380,2015,11,11,19,3,115.0,3.0,128.0,118.0,4.0,88.0,1014.0,6.0,8,6.23,0.0,0.0
796,51380,51381,2015,11,11,20,3,119.0,3.0,127.0,126.0,4.0,88.0,1014.0,6.0,8,7.12,0.0,0.0
797,51381,51382,2015,11,11,21,3,145.0,3.0,125.0,116.0,4.0,88.0,1014.0,6.0,1,0.89,0.0,0.0
798,51382,51383,2015,11,11,22,3,149.0,3.0,126.0,122.0,4.0,88.0,1014.0,6.0,8,0.89,0.0,0.0
799,51383,51384,2015,11,11,23,3,129.0,3.0,134.0,131.0,4.0,88.0,1014.0,6.0,1,0.89,0.0,0.0
800,51384,51385,2015,11,12,0,3,125.0,3.0,148.0,132.0,5.0,88.0,1014.0,6.0,1,1.78,0.0,0.0
801,51385,51386,2015,11,12,1,3,132.0,3.0,138.0,120.0,5.0,88.0,1014.0,6.0,1,2.67,0.0,0.0
802,51386,51387,2015,11,12,2,3,129.0,3.0,130.0,116.0,4.0,88.0,1014.0,6.0,1,3.56,0.0,0.0
803,51387,51388,2015,11,12,3,3,137.0,3.0,133.0,119.0,5.0,88.0,1014.0,6.0,7,0.89,0.0,0.0
804,51388,51389,2015,11,12,4,3,102.0,3.0,125.0,115.0,5.0,88.0,1014.0,6.0,8,0.45,0.0,0.0
805,51389,51390,2015,11,12,5,3,97.0,3.0,116.0,130.0,5.0,88.0,1014.0,6.0,1,0.89,0.0,0.0
806,51390,51391,2015,11,12,6,3,98.0,3.0,145.0,132.0,5.0,88.0,1014.0,6.0,1,2.68,0.0,0.0
807,51391,51392,2015,11,12,7,3,120.0,3.0,149.0,131.0,5.0,88.0,1014.0,6.0,3,0.89,0.0,0.0
808,51392,51393,2015,11,12,8,3,123.0,3.0,154.0,142.0,5.0,88.0,1014.0,6.0,1,0.89,0.0,0.0
809,51393,51394,2015,11,12,9,3,123.0,3.0,154.0,132.0,5.0,88.0,1014.0,6.0,8,0.89,0.0,0.0
810,51394,51395,2015,11,12,10,3,172.0,3.0,159.0,151.0,5.0,88.0,1014.0,7.0,8,1.78,0.0,0.0
811,51395,51396,2015,11,12,11,3,198.0,3.0,196.0,181.0,5.0,88.0,1014.0,7.0,3,1.79,0.0,0.0
812,51396,51397,2015,11,12,12,3,204.0,3.0,215.0,206.0,6.0,88.0,1014.0,7.0,8,0.89,0.0,0.0
813,51397,51398,2015,11,12,13,3,199.0,3.0,213.0,196.0,6.0,88.0,1014.0,7.0,8,1.78,0.0,0.0
814,51398,51399,2015,11,12,14,3,195.0,3.0,197.0,180.0,6.0,88.0,1014.0,8.0,1,1.79,0.0,0.0
815,51399,51400,2015,11,12,15,3,192.0,207.0,200.0,198.0,6.0,88.0,1014.0,8.0,1,3.58,0.0,0.0
816,51400,51401,2015,11,12,16,3,187.0,3.0,197.0,188.0,6.0,88.0,1014.0,8.0,1,5.37,0.0,0.0
817,51401,51402,2015,11,12,17,3,186.0,190.0,195.0,173.0,6.0,88.0,1014.0,8.0,8,0.89,0.0,0.0
818,51402,51403,2015,11,12,18,3,207.0,3.0,206.0,194.0,6.0,88.0,1014.0,7.0,1,0.89,0.0,0.0
819,51403,51404,2015,11,12,19,3,205.0,3.0,199.0,192.0,6.0,88.0,1014.0,7.0,8,0.89,0.0,0.0
820,51404,51405,2015,11,12,20,3,202.0,3.0,197.0,221.0,6.0,88.0,1014.0,7.0,1,0.89,0.0,0.0
821,51405,51406,2015,11,12,21,3,216.0,3.0,217.0,217.0,6.0,88.0,1014.0,7.0,8,0.89,0.0,0.0
822,51406,51407,2015,11,12,22,3,231.0,3.0,221.0,212.0,6.0,88.0,1014.0,7.0,1,0.89,0.0,0.0
823,51407,51408,2015,11,12,23,3,217.0,213.0,209.0,196.0,6.0,88.0,1014.0,7.0,3,0.89,0.0,0.0
824,51408,51409,2015,11,13,0,3,212.0,3.0,216.0,206.0,6.0,88.0,1014.0,7.0,3,1.78,0.0,0.0
825,51409,51410,2015,11,13,1,3,191.0,3.0,204.0,184.0,6.0,88.0,1014.0,7.0,8,0.89,0.0,0.0
826,51410,51411,2015,11,13,2,3,167.0,3.0,173.0,172.0,6.0,88.0,1014.0,7.0,8,1.78,0.0,0.0
827,51411,51412,2015,11,13,3,3,162.0,3.0,162.0,157.0,5.0,88.0,1014.0,7.0,3,1.79,0.0,0.0
828,51412,51413,2015,11,13,4,3,153.0,3.0,161.0,156.0,5.0,88.0,1014.0,6.0,8,0.89,0.0,0.0
829,51413,51414,2015,11,13,5,3,169.0,3.0,166.0,153.0,5.0,88.0,1014.0,6.0,8,1.78,0.0,0.0
830,51414,51415,2015,11,13,6,3,184.0,3.0,178.0,170.0,5.0,88.0,1014.0,6.0,3,0.89,0.0,0.0
831,51415,51416,2015,11,13,7,3,184.0,189.0,186.0,182.0,5.0,88.0,1014.0,6.0,3,1.78,0.0,0.0
832,51416,51417,2015,11,13,8,3,194.0,3.0,198.0,200.0,5.0,88.0,1014.0,6.0,3,2.67,0.0,0.0
833,51417,51418,2015,11,13,9,3,200.0,3.0,218.0,207.0,5.0,88.0,1014.0,7.0,8,0.89,0.0,0.0
834,51418,51419,2015,11,13,10,3,203.0,3.0,217.0,204.0,5.0,88.0,1014.0,7.0,8,1.78,0.0,0.0
835,51419,51420,2015,11,13,11,3,204.0,3.0,240.0,224.0,5.0,88.0,1014.0,7.0,1,1.79,0.0,0.0
